image	set	methodA	methodB	bg_bg	bg_lv	bg_my	lv_bg	lv_lv	lv_my	my_bg	my_lv	my_my
51_slice005_frame006	train	scaled_masks	doubleTransferLearn_esed	64206	0	22	0	614	8	24	64	598
17_slice002_frame013	train	scaled_masks	doubleTransferLearn_esed	64665	0	39	0	436	0	23	82	291
52_slice009_frame006	train	scaled_masks	doubleTransferLearn_esed	63343	0	27	0	1185	31	35	28	887
19_slice013_frame004	val	scaled_masks	doubleTransferLearn_esed	63470	0	66	0	955	1	121	179	744
22_slice000_frame007	train	scaled_masks	doubleTransferLearn_esed	65536	0	0	0	0	0	0	0	0
51_slice013_frame007	train	scaled_masks	doubleTransferLearn_esed	65536	0	0	0	0	0	0	0	0
31_slice010_frame008	train	scaled_masks	doubleTransferLearn_esed	63849	0	24	0	746	16	82	31	788
22_slice008_frame016	train	scaled_masks	doubleTransferLearn_esed	63814	0	40	0	1176	11	19	40	436
30_slice003_frame013	val	scaled_masks	doubleTransferLearn_esed	64729	0	26	0	403	44	87	25	222
30_slice012_frame006	val	scaled_masks	doubleTransferLearn_esed	63987	0	34	0	865	76	132	48	394
53_slice014_frame009	train	scaled_masks	doubleTransferLearn_esed	65536	0	0	0	0	0	0	0	0
35_slice005_frame001	val	scaled_masks	doubleTransferLearn_esed	64148	0	121	0	823	42	0	34	368
23_slice014_frame003	train	scaled_masks	doubleTransferLearn_esed	65536	0	0	0	0	0	0	0	0
26_slice010_frame012	test	scaled_masks	doubleTransferLearn_esed	63396	0	93	0	991	17	39	81	919
31_slice000_frame005	train	scaled_masks	doubleTransferLearn_esed	65536	0	0	0	0	0	0	0	0
17_slice008_frame020	train	scaled_masks	doubleTransferLearn_esed	63443	0	7	0	1394	15	83	19	575
22_slice005_frame010	train	scaled_masks	doubleTransferLearn_esed	64450	0	87	0	410	0	0	83	506
53_slice010_frame021	train	scaled_masks	doubleTransferLearn_esed	63114	0	43	0	1579	39	10	27	724
52_slice014_frame020	train	scaled_masks	doubleTransferLearn_esed	63642	0	37	0	1289	79	68	20	401
26_slice008_frame010	test	scaled_masks	doubleTransferLearn_esed	63470	0	46	0	972	47	44	33	924
26_slice013_frame012	test	scaled_masks	doubleTransferLearn_esed	63695	0	0	1272	0	17	442	0	110
50_slice000_frame011	train	scaled_masks	doubleTransferLearn_esed	65536	0	0	0	0	0	0	0	0
17_slice012_frame004	train	scaled_masks	doubleTransferLearn_esed	64125	0	37	0	785	0	21	54	514
31_slice013_frame001	train	scaled_masks	doubleTransferLearn_esed	64283	0	0	681	0	0	572	0	0
